sample,signal_a_time,signal_b_time,delay_ns
8496,27190.02608364867,27190.52608364867,0.5
8497,27193.361113970972,27193.861113970972,0.5
8498,27195.963656941552,27196.463656941552,0.5
8499,27199.732786135664,27200.232786135664,0.5
8500,27203.22136180827,27203.72136180827,0.5
8501,27205.830263841366,27206.330263841366,0.5
8502,27209.49994181363,27209.99994181363,0.5
8503,27212.268599868796,27212.768599868796,0.5
8504,27215.2470702077,27215.7470702077,0.5
8505,27218.660745698733,27219.160745698733,0.5
8506,27222.131833012754,27222.631833012754,0.5
8507,27224.954876954755,27225.454876954755,0.5
8508,27228.202764551424,27228.702764551424,0.5
8509,27231.641860201686,27232.141860201686,0.5
8510,27234.72408437058,27235.22408437058,0.5
8511,27238.040716969732,27238.540716969732,0.5
8512,27241.17167831939,27241.67167831939,0.5
8513,27244.42035750715,27244.92035750715,0.5
8514,27247.438292238083,27247.938292238083,0.5
8515,27250.771418695655,27251.271418695655,0.5
8516,27253.739917938114,27254.239917938114,0.5
8517,27257.383399295755,27257.883399295755,0.5
8518,27260.199177659895,27260.699177659895,0.5
8519,27263.75212213277,27264.25212213277,0.5
8520,27266.679951275066,27267.179951275066,0.5
8521,27269.967392501418,27270.467392501418,0.5
8522,27273.028319821093,27273.528319821093,0.5
8523,27276.12443367704,27276.62443367704,0.5
8524,27279.179000717755,27279.679000717755,0.5
8525,27282.517207995563,27283.017207995563,0.5
8526,27285.86381108864,27286.36381108864,0.5
8527,27289.17128872705,27289.67128872705,0.5
8528,27292.531308785947,27293.031308785947,0.5
8529,27295.440401463333,27295.940401463333,0.5
8530,27298.553480834442,27299.053480834442,0.5
8531,27301.641650062098,27302.141650062098,0.5
8532,27305.226525774884,27305.726525774884,0.5
8533,27308.607471986372,27309.107471986372,0.5
8534,27311.7844191689,27312.2844191689,0.5
8535,27314.87345969694,27315.37345969694,0.5
8536,27318.05950184277,27318.55950184277,0.5
8537,27321.47163796726,27321.97163796726,0.5
8538,27324.398849535606,27324.898849535606,0.5
8539,27327.66197921053,27328.16197921053,0.5
8540,27330.66891653496,27331.16891653496,0.5
8541,27333.66098466516,27334.16098466516,0.5
8542,27336.996943591235,27337.496943591235,0.5
8543,27340.332201595633,27340.832201595633,0.5
8544,27343.54651050984,27344.04651050984,0.5
8545,27347.119930638317,27347.619930638317,0.5
8546,27349.951248932866,27350.451248932866,0.5
8547,27353.371082220157,27353.871082220157,0.5
8548,27356.248618115038,27356.748618115038,0.5
8549,27359.473618418204,27359.973618418204,0.5
8550,27362.470472099914,27362.970472099914,0.5
8551,27365.78812805679,27366.28812805679,0.5
8552,27369.24230996964,27369.74230996964,0.5
8553,27372.33874575945,27372.83874575945,0.5
8554,27375.726141479354,27376.226141479354,0.5
8555,27378.774124577045,27379.274124577045,0.5
8556,27381.867703073054,27382.367703073054,0.5
8557,27385.56817322414,27386.06817322414,0.5
8558,27388.320053169646,27388.820053169646,0.5
8559,27391.77175410933,27392.27175410933,0.5
8560,27394.659232106085,27395.159232106085,0.5
8561,27398.08171387527,27398.58171387527,0.5
8562,27401.32571714323,27401.82571714323,0.5
8563,27404.382132437517,27404.882132437517,0.5
8564,27407.069857490867,27407.569857490867,0.5
8565,27410.74472459958,27411.24472459958,0.5
8566,27414.187486148963,27414.687486148963,0.5
8567,27417.24721033802,27417.74721033802,0.5
8568,27420.431201978463,27420.931201978463,0.5
8569,27423.19790284863,27423.69790284863,0.5
8570,27426.59858325329,27427.09858325329,0.5
8571,27430.025265825658,27430.525265825658,0.5
8572,27433.22539098679,27433.72539098679,0.5
8573,27436.58656771946,27437.08656771946,0.5
8574,27439.51498104441,27440.01498104441,0.5
8575,27442.825439244774,27443.325439244774,0.5
8576,27445.94786930783,27446.44786930783,0.5
8577,27448.947525944146,27449.447525944146,0.5
8578,27451.89407625723,27452.39407625723,0.5
8579,27455.63175649388,27456.13175649388,0.5
8580,27458.78066402914,27459.28066402914,0.5
8581,27461.82255961104,27462.32255961104,0.5
8582,27464.82268004016,27465.32268004016,0.5
8583,27468.47278258635,27468.97278258635,0.5
8584,27471.49397070063,27471.99397070063,0.5
8585,27474.858849691947,27475.358849691947,0.5
8586,27478.320604485558,27478.820604485558,0.5
8587,27480.719828635414,27481.219828635414,0.5
8588,27484.208514681744,27484.708514681744,0.5
8589,27487.506879752826,27488.006879752826,0.5
8590,27491.040040142318,27491.540040142318,0.5
8591,27493.622114335652,27494.122114335652,0.5
8592,27497.536887176633,27498.036887176633,0.5
8593,27500.377206183814,27500.877206183814,0.5
8594,27503.531154903154,27504.031154903154,0.5
8595,27506.71106311486,27507.21106311486,0.5
8596,27509.86374249307,27510.36374249307,0.5
8597,27513.360938483365,27513.860938483365,0.5
8598,27516.137931012698,27516.637931012698,0.5
8599,27519.621038031848,27520.121038031848,0.5
8600,27522.67543889438,27523.17543889438,0.5
8601,27525.800168569822,27526.300168569822,0.5
8602,27529.670110326664,27530.170110326664,0.5
8603,27532.43704547048,27532.93704547048,0.5
8604,27535.676208464465,27536.176208464465,0.5
8605,27538.98143074367,27539.48143074367,0.5
8606,27541.669925430477,27542.169925430477,0.5
8607,27545.50497383337,27546.00497383337,0.5
8608,27547.85304404785,27548.35304404785,0.5
8609,27551.401402233543,27551.901402233543,0.5
8610,27554.663669212918,27555.163669212918,0.5
8611,27558.072140252552,27558.572140252552,0.5
8612,27561.199859264787,27561.699859264787,0.5
8613,27564.323072695424,27564.823072695424,0.5
8614,27567.55435620664,27568.05435620664,0.5
8615,27570.561471102865,27571.061471102865,0.5
8616,27573.657949260676,27574.157949260676,0.5
8617,27577.303018096045,27577.803018096045,0.5
8618,27580.49677702609,27580.99677702609,0.5
8619,27583.875254710616,27584.375254710616,0.5
8620,27586.60067244822,27587.10067244822,0.5
8621,27590.09755894165,27590.59755894165,0.5
8622,27593.10257458592,27593.60257458592,0.5
8623,27596.597730960635,27597.097730960635,0.5
8624,27599.764348550936,27600.264348550936,0.5
8625,27602.802517907447,27603.302517907447,0.5
8626,27605.89269002827,27606.39269002827,0.5
8627,27609.35310252733,27609.85310252733,0.5
8628,27612.490617028263,27612.990617028263,0.5
8629,27615.424668075197,27615.924668075197,0.5
8630,27618.49631645292,27618.99631645292,0.5
8631,27621.904489639484,27622.404489639484,0.5
8632,27625.465599014693,27625.965599014693,0.5
8633,27628.592133715374,27629.092133715374,0.5
8634,27631.340690821697,27631.840690821697,0.5
8635,27634.529924864455,27635.029924864455,0.5
8636,27638.218733149573,27638.718733149573,0.5
8637,27640.93698923069,27641.43698923069,0.5
8638,27644.466295508373,27644.966295508373,0.5
8639,27647.44154223258,27647.94154223258,0.5
8640,27651.088485492553,27651.588485492553,0.5
8641,27653.811311579826,27654.311311579826,0.5
8642,27657.3943888777,27657.8943888777,0.5
8643,27660.403008334473,27660.903008334473,0.5
8644,27663.61679560651,27664.11679560651,0.5
8645,27666.372614951397,27666.872614951397,0.5
8646,27669.526414029027,27670.026414029027,0.5
8647,27673.12320354362,27673.62320354362,0.5
8648,27676.41701797636,27676.91701797636,0.5
8649,27679.342917230133,27679.842917230133,0.5
8650,27682.550538145588,27683.050538145588,0.5
8651,27686.080891385653,27686.580891385653,0.5
8652,27689.28148778778,27689.78148778778,0.5
8653,27692.341688711615,27692.841688711615,0.5
8654,27695.725597299934,27696.225597299934,0.5
8655,27698.535036528556,27699.035036528556,0.5
8656,27701.899010036286,27702.399010036286,0.5
8657,27705.500092572864,27706.000092572864,0.5
8658,27708.384501509696,27708.884501509696,0.5
8659,27711.59641961863,27712.09641961863,0.5
8660,27715.232666464908,27715.732666464908,0.5
8661,27717.69192874655,27718.19192874655,0.5
8662,27721.33140328505,27721.83140328505,0.5
8663,27724.705234499685,27725.205234499685,0.5
8664,27727.507785690428,27728.007785690428,0.5
8665,27730.9450034651,27731.4450034651,0.5
8666,27733.776993440293,27734.276993440293,0.5
8667,27737.036370892623,27737.536370892623,0.5
8668,27740.45103068695,27740.95103068695,0.5
8669,27743.734070770362,27744.234070770362,0.5
8670,27746.998864770223,27747.498864770223,0.5
8671,27750.288923217133,27750.788923217133,0.5
8672,27753.16182822004,27753.66182822004,0.5
8673,27756.614359914787,27757.114359914787,0.5
8674,27759.507496627066,27760.007496627066,0.5
8675,27762.956695890076,27763.456695890076,0.5
8676,27766.018095419335,27766.518095419335,0.5
8677,27769.266053273182,27769.766053273182,0.5
8678,27772.461939298573,27772.961939298573,0.5
8679,27775.256616753813,27775.756616753813,0.5
8680,27778.553053416003,27779.053053416003,0.5
8681,27781.99870610774,27782.49870610774,0.5
8682,27784.841062035855,27785.341062035855,0.5
8683,27788.545080104424,27789.045080104424,0.5
8684,27791.753469109048,27792.253469109048,0.5
8685,27794.84491205837,27795.34491205837,0.5
8686,27797.755571177244,27798.255571177244,0.5
8687,27801.456145799573,27801.956145799573,0.5
8688,27804.787880171745,27805.287880171745,0.5
8689,27807.610173441295,27808.110173441295,0.5
8690,27810.8831851835,27811.3831851835,0.5
8691,27814.02174587077,27814.52174587077,0.5
8692,27817.287792009614,27817.787792009614,0.5
8693,27820.35812645249,27820.85812645249,0.5
8694,27823.57544538785,27824.07544538785,0.5
8695,27826.963821787922,27827.463821787922,0.5
8696,27830.452123132207,27830.952123132207,0.5
8697,27832.90330408495,27833.40330408495,0.5
8698,27836.362875866955,27836.862875866955,0.5
8699,27839.34786629879,27839.84786629879,0.5
8700,27843.102683407556,27843.602683407556,0.5
8701,27845.867050865978,27846.367050865978,0.5
8702,27848.89627833309,27849.39627833309,0.5
8703,27852.512875923618,27853.012875923618,0.5
8704,27855.9344207788,27856.4344207788,0.5
8705,27858.918598161566,27859.418598161566,0.5
8706,27862.027158195317,27862.527158195317,0.5
8707,27865.26834683642,27865.76834683642,0.5
8708,27868.66980681643,27869.16980681643,0.5
8709,27871.412318861865,27871.912318861865,0.5
8710,27874.765109327054,27875.265109327054,0.5
8711,27877.897260750175,27878.397260750175,0.5
8712,27880.95454575042,27881.45454575042,0.5
8713,27884.322763792,27884.822763792,0.5
8714,27887.81030309508,27888.31030309508,0.5
8715,27890.902399337567,27891.402399337567,0.5
8716,27894.118261039912,27894.618261039912,0.5
8717,27897.219014094226,27897.719014094226,0.5
8718,27900.494703760443,27900.994703760443,0.5
8719,27903.43024096743,27903.93024096743,0.5
8720,27906.72877709072,27907.22877709072,0.5
8721,27910.0293999473,27910.5293999473,0.5
8722,27913.24682230369,27913.74682230369,0.5
8723,27916.4556767349,27916.9556767349,0.5
8724,27919.564292139516,27920.064292139516,0.5
8725,27922.716794547694,27923.216794547694,0.5
8726,27926.62415351653,27927.12415351653,0.5
8727,27929.374276746512,27929.874276746512,0.5
8728,27932.47586881912,27932.97586881912,0.5
8729,27935.54691765629,27936.04691765629,0.5
8730,27938.703635622547,27939.203635622547,0.5
8731,27941.968039301195,27942.468039301195,0.5
8732,27945.253085220662,27945.753085220662,0.5
8733,27948.018752375134,27948.518752375134,0.5
8734,27951.281281596875,27951.781281596875,0.5
8735,27954.668103070166,27955.168103070166,0.5
8736,27958.03722746731,27958.53722746731,0.5
8737,27961.14826498253,27961.64826498253,0.5
8738,27964.692063889182,27965.192063889182,0.5
8739,27967.300280318566,27967.800280318566,0.5
8740,27970.64681061405,27971.14681061405,0.5
8741,27974.30141808817,27974.80141808817,0.5
8742,27977.22394363691,27977.72394363691,0.5
8743,27980.57500832054,27981.07500832054,0.5
8744,27984.008609224635,27984.508609224635,0.5
8745,27986.659918984406,27987.159918984406,0.5
8746,27989.97913703243,27990.47913703243,0.5
8747,27993.144834551804,27993.644834551804,0.5
8748,27996.008721363098,27996.508721363098,0.5
8749,27999.537880635246,28000.037880635246,0.5
8750,28002.976492465477,28003.476492465477,0.5
8751,28006.108717968367,28006.608717968367,0.5
8752,28009.324736725885,28009.824736725885,0.5
8753,28012.326138327884,28012.826138327884,0.5
8754,28015.470340708813,28015.970340708813,0.5
8755,28019.055731322398,28019.555731322398,0.5
8756,28021.902736790747,28022.402736790747,0.5
8757,28025.261336659783,28025.761336659783,0.5
8758,28028.43550722016,28028.93550722016,0.5
8759,28031.895503719283,28032.395503719283,0.5
8760,28034.997762819567,28035.497762819567,0.5
8761,28037.744748655903,28038.244748655903,0.5
8762,28040.966609778683,28041.466609778683,0.5
8763,28044.520222407657,28045.020222407657,0.5
8764,28047.59189294657,28048.09189294657,0.5
8765,28050.714046151257,28051.214046151257,0.5
8766,28054.20852611685,28054.70852611685,0.5
8767,28057.243212448473,28057.743212448473,0.5
8768,28060.416532081435,28060.916532081435,0.5
8769,28063.762326364213,28064.262326364213,0.5
8770,28066.731658869077,28067.231658869077,0.5
8771,28070.320704497164,28070.820704497164,0.5
8772,28073.049711207426,28073.549711207426,0.5
8773,28076.539026577342,28077.039026577342,0.5
8774,28079.89472736381,28080.39472736381,0.5
8775,28082.532821730227,28083.032821730227,0.5
8776,28085.939933824913,28086.439933824913,0.5
8777,28089.437362370663,28089.937362370663,0.5
8778,28092.64068983364,28093.14068983364,0.5
8779,28095.575261836017,28096.075261836017,0.5
8780,28098.662946769364,28099.162946769364,0.5
8781,28102.201388184567,28102.701388184567,0.5
8782,28105.44723087262,28105.94723087262,0.5
8783,28108.177908414404,28108.677908414404,0.5
8784,28111.370378386317,28111.870378386317,0.5
8785,28114.85653248451,28115.35653248451,0.5
8786,28118.137673306803,28118.637673306803,0.5
8787,28121.152307395074,28121.652307395074,0.5
8788,28124.54830000812,28125.04830000812,0.5
8789,28127.47073395476,28127.97073395476,0.5
8790,28130.390142588316,28130.890142588316,0.5
8791,28133.928621125666,28134.428621125666,0.5
8792,28137.22636780144,28137.72636780144,0.5
8793,28140.35887341216,28140.85887341216,0.5
8794,28143.38264078341,28143.88264078341,0.5
8795,28146.45155167297,28146.95155167297,0.5
8796,28149.912183739274,28150.412183739274,0.5
8797,28153.39485268648,28153.89485268648,0.5
8798,28156.66688105204,28157.16688105204,0.5
8799,28159.853504272985,28160.353504272985,0.5
8800,28162.653099721134,28163.153099721134,0.5
8801,28165.785860395437,28166.285860395437,0.5
8802,28169.316248615163,28169.816248615163,0.5
8803,28172.544261726493,28173.044261726493,0.5
8804,28175.697595677215,28176.197595677215,0.5
8805,28178.41506913333,28178.91506913333,0.5
8806,28181.844824903204,28182.344824903204,0.5
8807,28185.212584094126,28185.712584094126,0.5
8808,28188.516285523114,28189.016285523114,0.5
8809,28191.77262338871,28192.27262338871,0.5
8810,28194.84833265265,28195.34833265265,0.5
8811,28198.085958741503,28198.585958741503,0.5
8812,28201.237095103872,28201.737095103872,0.5
8813,28204.557565919047,28205.057565919047,0.5
8814,28207.683335206504,28208.183335206504,0.5
8815,28210.83422964022,28211.33422964022,0.5
8816,28213.967728380387,28214.467728380387,0.5
8817,28217.237980457227,28217.737980457227,0.5
8818,28220.51896047999,28221.01896047999,0.5
8819,28223.675857314003,28224.175857314003,0.5
8820,28226.898847551896,28227.398847551896,0.5
8821,28230.2915466725,28230.7915466725,0.5
8822,28233.27635511678,28233.77635511678,0.5
8823,28236.293842660143,28236.793842660143,0.5
8824,28239.800683753438,28240.300683753438,0.5
8825,28242.551042760708,28243.051042760708,0.5
8826,28245.808319784097,28246.308319784097,0.5
8827,28249.292091945194,28249.792091945194,0.5
8828,28252.52852185781,28253.02852185781,0.5
8829,28255.376552311554,28255.876552311554,0.5
8830,28258.74931909206,28259.24931909206,0.5
8831,28261.904985853816,28262.404985853816,0.5
8832,28265.129187387687,28265.629187387687,0.5
8833,28268.615562239524,28269.115562239524,0.5
8834,28271.76846380898,28272.26846380898,0.5
8835,28274.823658312303,28275.323658312303,0.5
8836,28277.918610394856,28278.418610394856,0.5
8837,28280.958192878235,28281.458192878235,0.5
8838,28284.71247983204,28285.21247983204,0.5
8839,28287.747185656346,28288.247185656346,0.5
8840,28290.687749087476,28291.187749087476,0.5
8841,28294.17332283982,28294.67332283982,0.5
8842,28297.215678248183,28297.715678248183,0.5
8843,28300.372621103328,28300.872621103328,0.5
8844,28303.717405341962,28304.217405341962,0.5
8845,28306.682383418323,28307.182383418323,0.5
8846,28309.96225179641,28310.46225179641,0.5
8847,28313.25561534515,28313.75561534515,0.5
8848,28316.33175292574,28316.83175292574,0.5
8849,28319.765780238373,28320.265780238373,0.5
8850,28323.20609652906,28323.70609652906,0.5
8851,28325.881743633803,28326.381743633803,0.5
8852,28328.899898233067,28329.399898233067,0.5
8853,28332.03289529084,28332.53289529084,0.5
8854,28335.603469728037,28336.103469728037,0.5
8855,28338.701250470313,28339.201250470313,0.5
8856,28342.075775520556,28342.575775520556,0.5
8857,28345.26104298675,28345.76104298675,0.5
8858,28348.114200115026,28348.614200115026,0.5
8859,28351.27218675045,28351.77218675045,0.5
8860,28354.89467019642,28355.39467019642,0.5
8861,28358.0628893473,28358.5628893473,0.5
8862,28361.150960012685,28361.650960012685,0.5
8863,28364.105014927336,28364.605014927336,0.5
8864,28367.731041928917,28368.231041928917,0.5
8865,28371.091463617453,28371.591463617453,0.5
8866,28374.093000228415,28374.593000228415,0.5
8867,28377.06822899426,28377.56822899426,0.5
8868,28380.44695423749,28380.94695423749,0.5
8869,28383.365141020193,28383.865141020193,0.5
8870,28387.050276011152,28387.550276011152,0.5
8871,28390.055372767292,28390.555372767292,0.5
8872,28392.88569255004,28393.38569255004,0.5
8873,28396.379509092305,28396.879509092305,0.5
8874,28399.73262429844,28400.23262429844,0.5
8875,28402.773674504206,28403.273674504206,0.5
8876,28405.985424916114,28406.485424916114,0.5
8877,28408.996043650997,28409.496043650997,0.5
8878,28412.554552321824,28413.054552321824,0.5
8879,28415.511870316408,28416.011870316408,0.5
8880,28418.410595113015,28418.910595113015,0.5
8881,28421.967952746287,28422.467952746287,0.5
8882,28425.438754195537,28425.938754195537,0.5
8883,28428.365458395107,28428.865458395107,0.5
8884,28431.990761313453,28432.490761313453,0.5
8885,28434.929277938143,28435.429277938143,0.5
8886,28438.111556012893,28438.611556012893,0.5
8887,28441.218444759255,28441.718444759255,0.5
8888,28444.430787202888,28444.930787202888,0.5
8889,28447.592079749422,28448.092079749422,0.5
8890,28450.78463063003,28451.28463063003,0.5
8891,28454.151577972865,28454.651577972865,0.5
8892,28457.058558326495,28457.558558326495,0.5
8893,28460.230865838712,28460.730865838712,0.5
8894,28463.421725626285,28463.921725626285,0.5
8895,28467.255815578,28467.755815578,0.5
8896,28470.153073280802,28470.653073280802,0.5
8897,28473.308223172808,28473.808223172808,0.5
8898,28476.236141830414,28476.736141830414,0.5
8899,28479.772633256613,28480.272633256613,0.5
8900,28482.824970559188,28483.324970559188,0.5
8901,28486.09143864871,28486.59143864871,0.5
8902,28489.053600829313,28489.553600829313,0.5
8903,28492.481298695973,28492.981298695973,0.5
8904,28495.56479824885,28496.06479824885,0.5
8905,28498.696762757092,28499.196762757092,0.5
8906,28502.19702628766,28502.69702628766,0.5
8907,28504.942983490797,28505.442983490797,0.5
8908,28508.563800337368,28509.063800337368,0.5
8909,28511.78806234322,28512.28806234322,0.5
8910,28514.675556413404,28515.175556413404,0.5
8911,28517.887739488287,28518.387739488287,0.5
8912,28521.207520076267,28521.707520076267,0.5
8913,28524.508852486615,28525.008852486615,0.5
8914,28527.622194278163,28528.122194278163,0.5
8915,28530.939797800565,28531.439797800565,0.5
8916,28534.40600127104,28534.90600127104,0.5
8917,28537.152182018704,28537.652182018704,0.5
8918,28540.111009410397,28540.611009410397,0.5
8919,28543.819550153148,28544.319550153148,0.5
8920,28547.19134838373,28547.69134838373,0.5
8921,28550.13355917316,28550.63355917316,0.5
8922,28553.037775797482,28553.537775797482,0.5
8923,28556.43086709191,28556.93086709191,0.5
8924,28559.432260899714,28559.932260899714,0.5
8925,28562.984856727355,28563.484856727355,0.5
8926,28565.786347580026,28566.286347580026,0.5
8927,28569.196899935203,28569.696899935203,0.5
8928,28572.256378159313,28572.756378159313,0.5
8929,28575.6829306936,28576.1829306936,0.5
8930,28578.784617453148,28579.284617453148,0.5
8931,28582.09355824123,28582.59355824123,0.5
8932,28585.262995963578,28585.762995963578,0.5
8933,28588.26151407904,28588.76151407904,0.5
8934,28591.784541329296,28592.284541329296,0.5
8935,28594.849732818224,28595.349732818224,0.5
8936,28597.862100179023,28598.362100179023,0.5
8937,28601.70831132384,28602.20831132384,0.5
8938,28604.555732077944,28605.055732077944,0.5
8939,28607.630113965926,28608.130113965926,0.5
8940,28611.144127013948,28611.644127013948,0.5
8941,28614.42976926249,28614.92976926249,0.5
8942,28617.232656288154,28617.732656288154,0.5
8943,28620.531525701907,28621.031525701907,0.5
8944,28623.464765673023,28623.964765673023,0.5
8945,28626.83324771847,28627.33324771847,0.5
8946,28630.023193789875,28630.523193789875,0.5
8947,28633.300291739357,28633.800291739357,0.5
8948,28636.53019846036,28637.03019846036,0.5
8949,28639.775932086402,28640.275932086402,0.5
8950,28642.9118149599,28643.4118149599,0.5
8951,28645.82245793532,28646.32245793532,0.5
8952,28649.0772330715,28649.5772330715,0.5
8953,28652.35596500076,28652.85596500076,0.5
8954,28655.60911843827,28656.10911843827,0.5
8955,28659.07604144675,28659.57604144675,0.5
8956,28661.83361882329,28662.33361882329,0.5
8957,28665.19504364303,28665.69504364303,0.5
8958,28668.65744858431,28669.15744858431,0.5
8959,28671.60719122177,28672.10719122177,0.5
8960,28674.959569878643,28675.459569878643,0.5
8961,28678.03989837209,28678.53989837209,0.5
8962,28681.319483464144,28681.819483464144,0.5
8963,28684.422752335922,28684.922752335922,0.5
8964,28687.802179971233,28688.302179971233,0.5
8965,28690.560075627207,28691.060075627207,0.5
8966,28693.996744539014,28694.496744539014,0.5
8967,28697.329041508034,28697.829041508034,0.5
8968,28700.576786054302,28701.076786054302,0.5
8969,28703.968957561254,28704.468957561254,0.5
8970,28706.792482135334,28707.292482135334,0.5
8971,28710.36690345308,28710.86690345308,0.5
8972,28713.13952236738,28713.63952236738,0.5
8973,28716.737376447025,28717.237376447025,0.5
8974,28719.835460622056,28720.335460622056,0.5
8975,28722.689595512795,28723.189595512795,0.5
8976,28726.134015108175,28726.634015108175,0.5
8977,28729.262680125623,28729.762680125623,0.5
8978,28732.598364243466,28733.098364243466,0.5
8979,28735.628913039047,28736.128913039047,0.5
8980,28738.812438143606,28739.312438143606,0.5
8981,28742.348026337295,28742.848026337295,0.5
8982,28745.254783273853,28745.754783273853,0.5
8983,28748.640131949585,28749.140131949585,0.5
8984,28751.630097219742,28752.130097219742,0.5
8985,28755.208820200598,28755.708820200598,0.5
8986,28757.94014065489,28758.44014065489,0.5
8987,28761.153298906513,28761.653298906513,0.5
8988,28764.781351080986,28765.281351080986,0.5
8989,28767.58777839859,28768.08777839859,0.5
8990,28771.197302570003,28771.697302570003,0.5
8991,28774.25577585669,28774.75577585669,0.5
8992,28777.246797831463,28777.746797831463,0.5
8993,28780.115389110375,28780.615389110375,0.5
8994,28783.674504175928,28784.174504175928,0.5
8995,28786.899013879494,28787.399013879494,0.5
8996,28790.31245144745,28790.81245144745,0.5
8997,28793.59701736804,28794.09701736804,0.5
8998,28796.342650528968,28796.842650528968,0.5
8999,28799.840204349595,28800.340204349595,0.5
9000,28803.033368460005,28803.533368460005,0.5
9001,28806.295290601287,28806.795290601287,0.5
9002,28809.380666075234,28809.880666075234,0.5
9003,28812.09274858662,28812.59274858662,0.5
9004,28815.65048367031,28816.15048367031,0.5
9005,28818.650746673837,28819.150746673837,0.5
9006,28822.041687066238,28822.541687066238,0.5
9007,28825.47852910005,28825.97852910005,0.5
9008,28828.543878452005,28829.043878452005,0.5
9009,28831.91278649011,28832.41278649011,0.5
9010,28834.951839132977,28835.451839132977,0.5
9011,28837.824143192905,28838.324143192905,0.5
9012,28840.779959011525,28841.279959011525,0.5
9013,28844.51421019718,28845.01421019718,0.5
9014,28847.641983183577,28848.141983183577,0.5
9015,28850.689699360973,28851.189699360973,0.5
9016,28853.745283090924,28854.245283090924,0.5
9017,28857.138779930163,28857.638779930163,0.5
9018,28860.447150307886,28860.947150307886,0.5
9019,28863.819544201604,28864.319544201604,0.5
9020,28866.92441488518,28867.42441488518,0.5
9021,28870.408622150306,28870.908622150306,0.5
9022,28873.080207921663,28873.580207921663,0.5
9023,28876.66386054329,28877.16386054329,0.5
9024,28879.697428545503,28880.197428545503,0.5
9025,28883.027222653705,28883.527222653705,0.5
9026,28886.001305888232,28886.501305888232,0.5
9027,28889.50326496767,28890.00326496767,0.5
9028,28892.54829387656,28893.04829387656,0.5
9029,28895.55367995991,28896.05367995991,0.5
9030,28898.887484183117,28899.387484183117,0.5
9031,28902.042297849115,28902.542297849115,0.5
9032,28905.388364723032,28905.888364723032,0.5
9033,28908.254893735033,28908.754893735033,0.5
9034,28911.685298776487,28912.185298776487,0.5
9035,28914.970550599446,28915.470550599446,0.5
9036,28918.098413842356,28918.598413842356,0.5
9037,28921.5615174618,28922.0615174618,0.5
9038,28924.64725379974,28925.14725379974,0.5
9039,28927.69127311758,28928.19127311758,0.5
9040,28930.936427128432,28931.436427128432,0.5
9041,28934.15254245123,28934.65254245123,0.5
9042,28937.37438929377,28937.87438929377,0.5
9043,28940.128917805807,28940.628917805807,0.5
9044,28943.63406417779,28944.13406417779,0.5
9045,28946.59780165531,28947.09780165531,0.5
9046,28950.350665690443,28950.850665690443,0.5
9047,28953.283159628954,28953.783159628954,0.5
9048,28956.45698137502,28956.95698137502,0.5
9049,28959.875329063365,28960.375329063365,0.5
9050,28962.98075458845,28963.48075458845,0.5
9051,28965.87088275809,28966.37088275809,0.5
9052,28969.28274862046,28969.78274862046,0.5
9053,28972.430216330325,28972.930216330325,0.5
9054,28975.34866317925,28975.84866317925,0.5
9055,28978.75983454233,28979.25983454233,0.5
9056,28982.061501756576,28982.561501756576,0.5
9057,28985.275539666683,28985.775539666683,0.5
9058,28988.20240360025,28988.70240360025,0.5
9059,28991.9295030336,28992.4295030336,0.5
9060,28994.879069337214,28995.379069337214,0.5
9061,28998.107320596326,28998.607320596326,0.5
9062,29001.380258340665,29001.880258340665,0.5
9063,29004.34283479422,29004.84283479422,0.5
9064,29007.79204127163,29008.29204127163,0.5
9065,29010.827675179804,29011.327675179804,0.5
9066,29013.92209303288,29014.42209303288,0.5
9067,29017.416419671685,29017.916419671685,0.5
9068,29020.800384976777,29021.300384976777,0.5
9069,29023.847336111718,29024.347336111718,0.5
9070,29027.08728578205,29027.58728578205,0.5
9071,29029.998884179713,29030.498884179713,0.5
9072,29032.983806387198,29033.483806387198,0.5
9073,29036.801677869455,29037.301677869455,0.5
9074,29040.114873374918,29040.614873374918,0.5
9075,29043.212851783795,29043.712851783795,0.5
9076,29046.037453273246,29046.537453273246,0.5
9077,29049.0740036253,29049.5740036253,0.5
9078,29052.292113985484,29052.792113985484,0.5
9079,29055.36882404353,29055.86882404353,0.5
9080,29058.884414865373,29059.384414865373,0.5
9081,29062.427346212677,29062.927346212677,0.5
9082,29065.27819812669,29065.77819812669,0.5
9083,29068.567315265136,29069.067315265136,0.5
9084,29071.98229010993,29072.48229010993,0.5
9085,29074.826671686707,29075.326671686707,0.5
9086,29078.514917072418,29079.014917072418,0.5
9087,29081.70654969458,29082.20654969458,0.5
9088,29084.482228577344,29084.982228577344,0.5
9089,29087.593264024283,29088.093264024283,0.5
9090,29091.048538518367,29091.548538518367,0.5
9091,29094.039905952588,29094.539905952588,0.5
9092,29097.07841992968,29097.57841992968,0.5
9093,29100.7662987358,29101.2662987358,0.5
9094,29103.953660514555,29104.453660514555,0.5
9095,29106.94179338986,29107.44179338986,0.5
9096,29109.85843815036,29110.35843815036,0.5
9097,29113.06542588287,29113.56542588287,0.5
9098,29116.5330970228,29117.0330970228,0.5
9099,29119.611996990217,29120.111996990217,0.5
9100,29122.844072642692,29123.344072642692,0.5
9101,29126.317003892134,29126.817003892134,0.5
9102,29129.459567156613,29129.959567156613,0.5
